Date,DAX,SPY,BAC,JNJ,AAPL,VWAGY
2018-03-21,12309.150391,254.219437,29.487444,119.496208,41.178425,18.816528
2018-03-22,12100.080078,247.864624,28.266129,116.02581,40.596588,18.421843
2018-03-23,11886.30957,242.581497,26.9893,113.949043,39.656502,18.008135
2018-03-26,11787.259766,249.218277,28.164351,116.034912,41.539074,18.847437
2018-03-27,11970.830078,244.978668,27.313128,115.870964,40.473965,18.564501
2018-03-28,11940.709961,244.254791,27.192852,116.089569,40.02676,18.369535
2018-03-29,12096.730469,247.375778,27.747992,116.72718,40.339329,19.040024
2018-04-03,12002.450195,245.138443,27.377893,116.909355,40.485985,19.254011
2018-04-04,11957.900391,247.761261,27.646215,118.785736,41.26017,19.106598
2018-04-05,12305.19043,249.716522,28.053322,119.059006,41.54628,19.330095
2018-04-06,12241.269531,244.151382,27.414906,116.681641,40.483589,19.120863
2018-04-09,12261.75,245.35466,27.636961,117.938644,40.885101,19.13513
2018-04-10,12397.320313,249.255875,28.201361,118.639977,41.65448,19.898348
2018-04-11,12293.969727,247.949249,27.664722,118.075249,41.459724,20.019606
2018-04-12,12415.009766,249.989151,28.35865,118.803947,41.868465,20.4666
2018-04-13,12442.400391,249.255875,27.572197,118.97702,42.010315,20.376249
2018-04-16,12391.410156,251.305206,27.692474,120.015373,42.272385,20.121843
2018-04-17,12585.570313,253.993774,27.79426,118.904144,42.854218,20.352474
2018-04-18,12590.830078,254.181839,27.32238,116.335503,42.758045,20.271635
2018-04-19,12567.419922,252.771713,27.92379,116.180672,41.54628,20.081425
2018-04-20,12540.5,250.628403,27.997808,115.369987,39.844044,19.760445
2018-04-23,12572.389648,250.590805,28.053322,115.524849,39.728634,19.482264
2018-04-24,12550.820313,247.215973,27.933041,114.941879,39.175652,19.349115
2018-04-25,12422.299805,247.827042,27.886782,115.46109,39.346344,19.082823
2018-04-26,12500.469727,250.346405,27.822018,116.599648,39.483398,19.539326
2018-04-27,12580.870117,250.58136,27.89603,116.836487,39.026585,19.517927
2018-04-30,12612.110352,248.654282,27.683228,115.215149,39.73344,19.320585
2018-05-02,12802.25,247.422791,27.368647,112.491661,42.452709,19.648697
2018-05-03,12690.150391,246.877563,27.017052,112.063553,42.529636,19.570234
2018-05-04,12819.599609,250.073792,27.109575,113.120148,44.198219,19.273031
2018-05-07,12948.139648,250.9198,27.42416,112.573654,44.517998,19.387157
2018-05-08,12912.209961,250.9198,27.692474,111.680992,44.731987,19.211214
2018-05-09,12943.05957,253.345139,28.423418,112.500771,45.046944,18.984388
2018-05-10,13022.870117,255.714096,28.580715,114.17675,45.691292,19.173172
2018-05-11,13001.240234,256.494324,28.608467,115.8983,45.517517,19.211214
2018-05-14,12977.709961,256.616577,28.793518,114.823463,45.41132,19.097088
2018-05-15,12970.040039,254.849258,28.88604,113.976364,44.9986,19.187437
2018-05-16,12996.330078,255.920837,28.738001,114.17675,45.41856,19.040024
2018-05-17,13114.610352,255.704651,28.506687,112.810463,45.131348,19.111353
2018-05-18,13077.719727,255.065491,27.997808,113.165695,44.967224,19.111353
2018-05-22,13169.919922,256.268646,28.580715,111.954262,45.172382,19.287298
2018-05-23,12976.839844,256.973724,28.164351,112.446129,45.462009,18.968697
2018-05-24,12855.089844,256.447357,27.951546,111.353081,45.41132,18.640583
2018-05-25,12938.009766,255.836349,27.905279,111.463211,45.515106,18.550232
2018-05-29,12666.509766,252.89389,26.794992,109.563728,45.350979,17.756107
2018-05-30,12783.759766,256.268646,27.285374,111.004395,45.254433,17.998623
2018-05-31,12604.889648,254.698837,26.978794,109.765594,45.102379,17.694288
2018-06-01,12724.269531,257.199371,27.313246,111.270508,45.915764,17.72282
2018-06-04,12770.75,258.421509,27.313246,111.903648,46.299515,17.718063
2018-06-05,12787.129883,258.609467,27.053118,111.472374,46.656719,17.939184
2018-06-06,12830.070313,260.771606,27.907822,112.674461,46.818428,18.245897
2018-06-07,12811.049805,260.743408,27.954266,113.169975,46.692921,18.103241
2018-06-08,12766.549805,261.514252,27.879946,113.839844,46.268139,18.020023
2018-06-11,12842.910156,261.862091,27.926397,112.555168,46.154701,17.83219
2018-06-12,12842.299805,262.2005,27.777754,112.445061,46.408119,17.803658
2018-06-13,12890.580078,261.3638,27.722008,112.527634,46.026775,17.867855
2018-06-14,13107.099609,262.021851,27.406143,112.325768,46.050911,17.979605
2018-06-15,13010.549805,261.687653,27.201757,112.509285,45.577854,17.470793
2018-06-18,12834.110352,261.149384,27.313246,111.325546,45.553711,17.02142
2018-06-19,12677.969727,260.148438,27.183182,112.472572,44.817581,16.619602
2018-06-20,12695.160156,260.592285,27.164598,111.986244,45.013084,16.778902
2018-06-21,12511.910156,258.958649,27.21105,111.444839,44.762074,16.39135
2018-06-22,12579.719727,259.430817,26.932343,112.720329,44.631737,16.443659
2018-06-25,12270.330078,255.899185,26.458544,112.490921,43.968006,16.148832
2018-06-26,12234.339844,256.465759,26.514284,112.270699,44.51347,16.034708
2018-06-27,12348.610352,254.341141,26.235577,111.591652,44.448299,16.058483
2018-06-28,12177.230469,255.795319,26.635056,111.949539,44.771725,15.763657
2018-06-29,12306.0,256.163574,26.189127,111.343903,44.677597,15.692328
2018-07-02,12238.169922,256.711243,26.272739,111.564133,45.177208,15.535404
2018-07-03,12349.139648,255.804672,25.808229,112.601044,44.390381,15.506874
2018-07-05,12464.290039,257.891602,25.938286,114.702408,44.747585,16.286734
2018-07-06,12496.169922,260.072876,26.040485,115.390602,45.367878,16.220161
2018-07-09,12543.889648,262.414703,26.988085,115.665886,45.997814,16.153589
2018-07-10,12609.849609,263.358948,26.783699,116.88633,45.94231,16.136944
2018-07-11,12417.129883,261.432709,26.64435,115.84024,45.346149,15.616244
2018-07-12,12492.969727,263.802765,26.727962,117.235016,46.106426,15.73988
2018-07-13,12540.730469,264.010559,26.523571,115.555794,46.178841,15.834985
2018-07-16,12561.019531,263.774445,27.666271,114.417946,46.077469,15.801699
2018-07-17,12661.540039,264.841522,27.879946,118.473816,46.207802,16.177364
2018-07-18,12765.94043,265.398621,27.991428,117.271729,45.954376,16.21303
2018-07-19,12686.290039,264.397675,27.564079,115.564957,46.311584,16.177364
2018-07-20,12561.419922,264.09552,27.991428,115.482353,46.205383,15.906315
2018-07-23,12548.570313,264.586517,28.567421,116.19812,46.24641,16.025196
2018-07-24,12689.389648,265.917938,28.641745,118.703217,46.581894,16.317642
2018-07-25,12579.330078,268.184235,28.86471,118.024162,47.021164,16.41037
2018-07-26,12809.230469,267.551575,28.743937,119.547432,46.873936,16.39135
2018-07-27,12860.400391,265.738556,28.855417,120.712807,46.094357,16.296246
2018-07-30,12798.200195,264.350555,29.087673,121.2817,45.836105,16.443659
2018-07-31,12805.5,265.653595,28.688194,121.602898,45.927818,16.434149
2018-08-01,12737.049805,265.209778,29.031935,121.712997,48.633434,15.896804
2018-08-02,12546.330078,266.654572,29.059803,120.437515,50.055027,15.735125
2018-08-03,12615.759766,267.797089,29.273479,121.079865,50.199841,15.777923
2018-08-06,12598.209961,268.779114,29.282768,121.144081,50.46051,15.758901
2018-08-07,12648.19043,269.666748,29.273479,120.630203,49.98745,15.834985
2018-08-08,12633.540039,269.553406,29.542892,120.364098,50.02124,15.939602
2018-08-09,12676.110352,269.185181,29.357092,120.391632,50.41465,15.896804
2018-08-10,12424.349609,267.381653,28.976196,119.978706,50.264481,15.373727
2018-08-13,12358.740234,266.380707,28.316586,119.492363,50.589031,15.221558
2018-08-14,12358.870117,268.080383,28.604586,118.831665,50.802181,15.121697
2018-08-15,12163.009766,266.078522,28.205107,119.685066,50.920856,14.864915
2018-08-16,12237.169922,268.231445,28.539549,121.566154,51.666843,14.893446
2018-08-17,12210.549805,269.175751,28.558132,123.39222,52.698631,15.021838
2018-08-20,12331.299805,269.75174,28.678904,125.603729,52.185158,15.083656
2018-08-21,12384.490234,270.384369,28.81826,124.19973,52.083427,15.311909
2018-08-22,12385.700195,270.223938,28.781097,123.520706,52.085854,15.188272
2018-08-23,12365.580078,269.865051,28.651031,123.97953,52.192421,14.921977
2018-08-24,12394.519531,271.489227,28.697489,124.750305,52.354706,15.064635
2018-08-27,12538.30957,273.632751,29.087673,124.630249,52.785831,15.540161
2018-08-28,12527.419922,273.764923,29.050514,124.076012,53.212097,15.73988
2018-08-29,12561.679688,275.237976,28.929739,124.574799,54.006527,15.54967
2018-08-30,12494.240234,274.123779,28.808969,124.657944,54.503052,15.468831
2018-08-31,12364.05957,274.133179,28.734646,124.417786,55.132774,15.216803
2018-09-04,12210.209961,273.661011,28.929739,123.521767,55.309586,14.77932
2018-09-05,12040.459961,272.9245,28.966902,125.498543,54.948704,14.798341
2018-09-06,11955.25,272.102997,28.79887,126.431526,54.035595,14.855403
2018-09-07,11959.629883,271.574188,28.808205,126.847214,53.599628,14.693726
2018-09-10,11986.339844,272.046356,28.770863,126.745605,52.88028,14.940998
2018-09-11,11970.269531,272.94339,28.79887,127.946442,54.217247,14.96953
2018-09-12,12032.299805,273.00946,28.406794,128.731613,53.543922,15.026593
2018-09-13,12055.549805,274.624146,28.136076,129.221191,54.837284,15.449811
2018-09-14,12124.330078,274.671417,28.350782,128.8517,54.214817,15.492608
2018-09-17,12096.410156,273.217194,28.266768,129.285873,52.771297,15.644776
2018-09-18,12157.669922,274.699707,28.20142,129.821609,52.858482,16.167852
2018-09-19,12219.019531,274.992493,28.938896,129.747726,52.889969,16.367573
2018-09-20,12326.480469,277.220917,29.116266,131.15181,53.292027,16.890652
2018-09-21,12430.879883,276.967712,28.966902,131.98317,52.71801,17.071352
2018-09-24,12350.820313,276.047577,28.69618,129.756973,53.476101,16.843098
2018-09-25,12374.660156,275.791534,28.630836,128.066528,53.815186,16.56349
2018-09-26,12385.889648,274.966278,28.12674,127.623154,53.386494,16.576805
2018-09-27,12435.589844,275.734619,27.949369,127.678558,54.483662,16.70805
2018-09-28,12246.730469,275.763062,27.501287,127.63237,54.675011,16.443659
2018-10-01,12339.030273,276.721069,27.678654,129.036469,55.043159,16.466482
2018-10-02,12287.580078,276.559784,27.613308,129.76619,55.532413,16.586317
2018-10-04,12244.139648,274.54892,28.406794,128.722397,55.219967,16.424637
2018-10-05,12111.900391,273.012207,28.220089,128.49147,54.323814,16.11079
2018-10-08,11947.160156,273.012207,28.257431,128.759323,54.197876,15.996664
2018-10-09,11977.219727,272.6138,27.986715,128.583832,54.948704,15.777923
2018-10-10,11712.5,263.981995,27.295912,127.225937,52.403149,15.055124
2018-10-11,11539.349609,258.167419,26.474424,123.632622,51.940529,15.017082
2018-10-12,11523.80957,261.75293,26.567774,123.660316,53.795818,15.16925
2018-10-15,11614.160156,260.282684,26.063673,123.734222,52.645344,15.478341
2018-10-16,11776.549805,265.973999,26.63312,126.145172,53.8055,15.909168
2018-10-17,11715.030273,266.021454,26.978516,128.823975,53.572983,15.758901
2018-10-18,11589.209961,262.179779,26.371737,128.860931,52.320789,15.326174
2018-10-19,11553.830078,262.037506,26.437082,128.445251,53.117638,15.178761
2018-10-22,11524.339844,260.861298,25.559582,128.10347,53.4422,15.140719
2018-10-23,11274.280273,259.533264,25.223515,128.334396,53.945972,15.036104
2018-10-24,11191.629883,251.669785,24.4487,126.985786,52.095543,13.980437
2018-10-25,11307.120117,256.184906,24.822104,127.909477,53.23632,14.513026
2018-10-26,11200.620117,251.679306,24.635403,126.523895,52.388607,14.527291
2018-10-29,11335.480469,250.284943,24.840775,127.059677,51.405266,14.864915
2018-10-30,11287.389648,253.993774,24.999474,130.015625,51.661995,15.5782
2018-10-31,11447.509766,256.706573,25.671602,129.313568,53.008659,15.625755
2018-11-01,11468.540039,259.438446,25.960993,130.080276,53.822456,16.025196
2018-11-02,11518.990234,257.901825,26.035667,129.950958,50.25238,16.358063
2018-11-05,11494.959961,259.324646,26.194368,131.355011,48.825794,16.462679
2018-11-06,11484.339844,260.965668,26.334393,131.696808,49.353802,16.405617
2018-11-07,11579.099609,266.552612,26.642454,133.710541,50.85062,16.548273
2018-11-08,11527.320313,266.068848,26.950514,134.218597,50.673195,15.91107
2018-11-09,11529.160156,263.469757,26.623785,134.255554,49.69614,15.397503
2018-11-12,11325.44043,258.546814,25.90498,134.514175,47.192734,15.121697
2018-11-13,11472.219727,258.06308,25.91431,133.645889,46.721222,15.354706
2018-11-14,11412.530273,256.298767,25.400879,133.248672,45.401474,15.5782
2018-11-15,11353.669922,258.973694,26.045008,133.479599,46.521931,15.606732
2018-11-16,11341.0,259.647186,25.90498,134.855972,47.037186,15.349949
2018-11-19,11244.540039,255.255341,25.90498,136.463257,45.173004,15.483098
2018-11-20,11066.410156,250.53154,25.559582,135.280884,43.014729,15.226314
2018-11-21,11244.169922,251.385223,25.456888,131.161072,42.966125,15.930091
2018-11-23,11192.69043,249.706314,25.176838,131.382736,41.87484,15.616244
2018-11-26,11354.719727,253.737686,25.72761,131.419922,42.441139,16.044216
2018-11-27,11309.110352,254.59137,25.895645,133.13974,42.348778,15.5782
2018-11-28,11298.879883,260.453339,26.539768,136.133087,43.977207,15.958623
2018-11-29,11298.230469,259.884247,26.175701,135.584595,43.639374,15.825474
2018-11-30,11257.240234,261.468353,26.511763,136.560699,43.40361,15.773167
2018-12-03,11465.459961,264.930573,26.642454,135.919266,44.920231,16.025196
2018-12-04,11335.320313,256.346161,25.195507,135.751923,42.944248,15.216803
2018-12-06,10810.980469,255.957245,24.669817,135.640381,42.465446,15.140719
2018-12-07,10788.089844,250.009872,23.871901,135.194153,40.951248,15.069391
2018-12-10,10622.070313,250.484131,23.242949,135.036133,41.221031,15.140719
2018-12-11,10780.509766,250.541046,23.073982,136.188858,40.985283,15.368971
2018-12-12,10929.429688,251.802612,23.017656,136.746628,41.09951,15.930091
2018-12-13,10924.700195,251.717209,22.905008,137.43454,41.549152,16.072746
2018-12-14,10865.769531,247.069336,22.980106,123.639038,40.219673,15.600076
2018-12-17,10772.200195,242.222244,22.97072,120.05072,39.845383,15.378482
2018-12-18,10740.889648,241.956619,22.97072,121.240608,40.363075,15.606732
2018-12-19,10766.209961,238.333191,22.698486,118.628395,39.10408,15.454566
2018-12-20,10611.099609,234.453598,22.632778,119.241951,38.117302,15.387992
2018-12-21,10633.820313,229.649734,21.938118,119.074615,36.634705,15.283377
2018-12-27,10381.509766,236.681396,22.876844,118.442467,37.952026,14.931487
2018-12-28,10558.959961,236.376083,22.89562,118.312325,37.971478,15.055124
2019-01-02,10580.19043,238.69455,23.430696,118.758553,38.382229,14.720354
2019-01-03,10416.660156,232.998627,23.055204,116.871422,34.559078,14.693726
2019-01-04,10767.69043,240.80307,24.012709,118.832924,36.03437,15.235825
2019-01-07,10747.80957,242.701706,23.993933,118.070641,35.95417,15.446958
2019-01-08,10803.980469,244.981995,23.946999,120.813011,36.639565,15.639071
2019-01-09,10893.320313,246.126923,24.181681,119.855476,37.261772,16.129808
2019-01-10,10921.589844,246.995132,24.153521,120.580597,37.380867,16.044216
2019-01-11,10887.459961,247.09053,24.435137,120.617783,37.013863,15.844497
2019-01-14,10855.910156,245.583069,24.754307,119.251244,36.457287,16.025196
2019-01-15,10891.790039,248.397614,24.923277,120.255226,37.203442,16.020439
2019-01-16,10931.240234,248.998703,26.706865,119.02813,37.65794,15.844497
2019-01-17,10918.620117,250.887833,27.213776,120.004242,37.881542,15.818817
2019-01-18,11205.540039,254.227158,27.504786,121.491623,38.114872,15.901559
2019-01-22,11090.110352,250.792389,27.307653,119.734642,37.259346,15.597223
2019-01-23,11071.540039,251.317139,27.148066,119.734642,37.41003,15.587712
2019-01-24,11130.179688,251.450714,27.298264,118.089218,37.113518,15.892047
2019-01-25,11281.790039,253.578369,27.76763,119.20475,38.34333,16.638624
2019-01-28,11210.30957,251.651154,27.814564,119.91127,37.988491,16.586317
2019-01-29,11218.830078,251.317139,27.589268,121.156944,37.594753,16.320021
2019-01-30,11181.660156,255.2957,27.288879,122.374763,40.163769,16.486454
2019-01-31,11173.099609,257.537811,26.725637,123.713417,40.453007,16.519743
2019-02-01,11180.660156,257.661865,26.64115,124.754555,40.47245,16.595825
2019-02-04,11176.580078,259.474579,27.110518,123.527466,41.622059,16.358063
2019-02-05,11367.980469,260.562286,27.016645,123.527466,42.334198,16.453167
2019-02-06,11324.719727,260.218842,26.969709,123.639038,42.348778,16.291489
2019-02-07,11022.019531,257.738159,26.509727,122.755913,41.546719,15.815965
2019-02-08,10906.780273,258.05307,26.556667,123.081245,41.595535,15.540161
2019-02-11,11014.589844,258.196136,26.669315,122.709419,41.356327,15.368971
2019-02-12,11126.080078,261.516418,26.932159,124.717369,41.712708,15.758901
2019-02-13,11167.219727,262.36557,26.941547,124.986969,41.539394,15.692328
2019-02-14,11089.790039,261.783508,26.650541,124.856819,41.690739,15.654285
2019-02-15,11299.799805,264.636292,27.326427,126.781136,41.597973,15.796944
2019-02-19,11309.209961,265.094208,27.3452,126.139717,41.722466,15.787435
2019-02-20,11401.969727,265.628571,27.608042,126.753273,41.990967,16.263908
2019-02-21,11423.280273,264.68399,27.495396,125.88871,41.754196,16.243937
2019-02-22,11457.700195,266.325073,27.298264,126.985664,42.220417,16.300999
2019-02-25,11505.389648,266.687561,27.476622,127.453552,42.527966,16.690929
2019-02-26,11540.790039,266.496765,27.495396,127.369331,42.552376,16.790791
2019-02-27,11487.330078,266.382202,27.720692,127.144722,42.684185,16.757505
2019-02-28,11515.639648,265.886108,27.437635,127.865288,42.264351,16.747993
2019-03-01,11601.679688,267.546234,27.654648,129.465485,42.708599,17.071352
2019-03-04,11592.660156,266.573059,27.390457,129.587128,42.923389,16.86212
2019-03-05,11620.740234,266.21048,27.437635,129.858505,42.845276,16.728973
2019-03-06,11587.629883,264.598114,27.211193,130.157974,42.598755,16.576805
2019-03-07,11517.799805,262.384644,26.937571,129.362549,42.10569,16.234426
2019-03-08,11457.839844,261.859833,27.031919,129.194077,42.205765,16.167852
2019-03-11,11543.480469,265.657135,27.305542,129.661987,43.667873,16.101278
2019-03-12,11524.169922,266.658936,27.305542,130.242172,44.158497,15.944355
2019-03-13,11572.410156,268.423981,27.635775,130.457397,44.353764,16.11079
2019-03-14,11587.469727,268.252258,27.796171,129.156708,44.846821,15.777923
2019-03-15,11685.69043,269.577606,27.64521,128.763657,45.430202,15.844497
2019-03-18,11657.05957,270.555023,28.135841,128.361237,45.893982,15.968134
2019-03-19,11788.410156,270.622162,27.975441,129.549713,45.530289,16.37233
2019-03-20,11603.889648,269.807526,27.022482,128.473541,45.928154,16.177364
2019-03-21,11549.959961,272.854919,26.588467,129.231537,47.619701,15.958623
2019-03-22,11364.169922,267.603516,25.484543,128.117935,46.633575,15.321419
2019-03-25,11346.650391,267.402283,25.324142,127.837242,46.069717,15.449811
2019-03-26,11419.480469,269.395538,25.673248,129.671356,45.593746,15.297642
2019-03-27,11419.040039,267.986847,25.503416,129.793015,46.003822,15.292887
2019-03-28,11428.160156,269.002563,25.78647,129.961456,46.064842,15.326174
2019-03-29,11526.040039,270.698792,26.031788,130.812988,46.365074,15.445054
2019-04-01,11681.990234,273.909058,26.928135,130.055008,46.679958,15.852104
2019-04-02,11754.790039,274.043243,27.239494,128.866592,47.358524,16.044216
2019-04-03,11954.400391,274.474487,27.211193,128.361237,47.68317,16.267714
2019-04-04,11988.009766,275.20282,27.503683,126.863991,47.766151,16.434149
2019-04-05,12009.75,276.534821,27.437635,127.434814,48.085915,16.120302
2019-04-08,11963.400391,276.745667,27.522552,127.397408,48.842606,16.453167
2019-04-09,11850.570313,275.327332,27.258366,126.863991,48.696148,16.229671
2019-04-10,11905.910156,276.266479,27.428204,126.873367,48.969524,16.262959
2019-04-11,11935.200195,276.18985,27.428204,126.527115,48.561893,16.529253
2019-04-12,11999.929688,278.058502,28.466074,127.247681,48.542358,16.814568
2019-04-15,12020.280273,277.876434,28.154709,127.752991,48.630234,16.985758
2019-04-16,12101.320313,278.058502,28.192451,129.156708,48.63512,17.166454
2019-04-17,12153.070313,277.378143,28.333984,129.624557,49.582195,17.708555
2019-04-18,12222.389648,277.924347,28.333984,128.688797,49.760384,17.813169
2019-04-23,12235.509766,280.665039,28.371723,130.915924,50.643993,17.518345
2019-04-24,12313.160156,280.042175,28.324543,130.26091,50.565884,17.147436
2019-04-25,12282.599609,279.86969,28.381159,130.681976,50.106991,16.900164
2019-04-26,12315.179688,281.172974,28.635906,131.374481,49.867779,16.919184
2019-04-29,12328.019531,281.61377,29.032192,130.859772,49.943447,17.044722
2019-04-30,12344.080078,281.757507,28.852919,132.132446,48.981728,17.000021
2019-05-02,12345.419922,279.03595,28.777437,132.207321,51.051617,17.356667
2019-05-03,12412.75,281.76712,28.975578,132.890427,51.686256,17.442261
2019-05-06,12286.879883,280.607605,28.749128,132.965286,50.888084,17.109392
2019-05-07,12092.740234,275.921509,28.230198,130.98143,49.516289,16.510231
2019-05-08,12179.929688,275.538177,28.116968,130.812988,49.526047,16.652889
2019-05-09,11973.919922,274.704498,28.032051,129.821075,48.993931,16.728973
2019-05-10,12059.830078,276.084442,27.909397,130.120483,48.315205,16.329531
2019-05-13,11876.650391,269.146332,26.654512,128.389328,45.507145,15.939602
2019-05-14,11991.620117,271.580444,27.003614,128.033737,46.227535,16.006174
2019-05-15,12099.570313,273.171234,26.692253,128.117935,46.7813,16.09177
2019-05-16,12310.370117,275.70105,26.975311,129.334473,46.575474,15.825474
2019-05-17,12238.94043,273.91864,26.796038,129.708786,46.310848,15.787435
2019-05-20,12041.290039,272.107483,26.796038,129.530991,44.862717,15.587712
2019-05-21,12143.469727,274.560699,27.06966,129.250214,45.722771,15.608636
2019-05-22,12168.740234,273.717407,26.880959,129.849136,44.786758,15.397503
2019-05-23,11952.410156,270.372955,26.192186,130.812988,44.022259,15.11409
2019-05-24,12011.040039,270.986298,26.588467,130.822433,43.853184,15.383236
2019-05-28,12027.049805,268.465973,26.324276,129.145325,43.671864,15.465977
2019-05-29,11837.80957,266.664337,26.182749,123.73719,43.463585,15.349949
2019-05-30,11902.080078,267.392731,25.62607,124.472099,43.689014,15.311909
2019-05-31,11726.839844,263.78949,25.0977,123.567596,42.897572,15.007572
2019-06-03,11792.80957,263.118683,25.17318,123.840843,42.463867,15.302397
2019-06-04,11971.169922,268.830139,26.343149,125.998413,44.017353,15.776972
2019-06-05,11980.80957,271.158722,26.333712,126.61084,44.72794,15.511627
2019-06-06,11953.139648,272.922058,26.447546,128.777847,45.384624,15.588665
2019-06-07,12045.379883,275.653198,26.11553,130.539764,46.592632,15.568693
2019-06-11,12155.80957,276.851013,26.789047,131.698669,47.734474,15.749391
2019-06-12,12115.679688,276.362305,26.513952,133.4888,47.582554,15.572496
2019-06-13,12169.049805,277.502655,26.504469,132.574875,47.572758,15.573446
2019-06-14,12096.400391,277.196045,26.599327,131.990723,47.227264,15.321419
2019-06-17,12085.820313,277.301422,26.49498,131.378296,47.509045,15.407014
2019-06-18,12331.75,280.205109,27.149529,132.122635,48.626396,15.692328
2019-06-19,12308.530273,280.837585,26.864941,132.329926,48.484268,15.987153
2019-06-20,12355.389648,283.520782,26.817511,133.988159,48.873875,16.173559
2019-06-21,12339.919922,283.108643,26.67522,133.875092,48.707249,16.11079
2019-06-24,12274.570313,282.761993,26.54241,134.789001,48.658245,16.11079
2019-06-25,12228.44043,279.988678,26.333715,135.900803,47.920704,15.873029
2019-06-26,12245.320313,279.709442,26.476006,133.648987,48.957184,16.131714
2019-06-27,12271.030273,280.701263,26.760593,132.556061,48.942478,16.182119
2019-06-28,12398.799805,282.145691,27.510004,131.22757,48.496521,16.262959
2019-07-01,12521.379883,284.707123,27.908424,131.302948,49.385983,16.315266
2019-07-02,12526.719727,285.448578,27.652298,131.934189,49.675121,16.472189
2019-07-03,12616.240234,287.730774,27.557432,133.922211,50.086777,16.709951
2019-07-05,12568.530273,287.403381,27.756643,132.443008,50.042667,16.719461
2019-07-08,12543.509766,285.824188,27.699728,132.81987,49.011086,16.690929
2019-07-09,12436.549805,286.18045,27.84202,133.234451,49.310032,16.562538
2019-07-10,12373.410156,287.547882,27.528976,133.046005,49.79763,16.500721
2019-07-11,12332.120117,288.221924,27.851509,132.009583,49.434998,16.443659
2019-07-12,12323.320313,289.512268,27.936884,126.535484,49.814785,16.548273
2019-07-15,12387.339844,289.608612,27.718702,126.921783,50.282806,16.767014
2019-07-16,12430.969727,288.674469,27.500515,124.839531,50.108826,16.719461
2019-07-17,12341.030273,286.710052,27.690245,124.236557,49.827045,16.481699
2019-07-18,12227.849609,287.759705,27.965343,124.434418,50.393063,16.310511
2019-07-19,12260.070313,286.161194,27.889452,122.776161,49.640816,16.310511
2019-07-22,12289.400391,286.864136,28.050716,121.202705,50.775307,16.320021
2019-07-23,12490.740234,288.915222,28.695782,121.391144,51.17226,16.971489
2019-07-24,12522.889648,290.27301,29.0942,122.276794,51.1306,17.118902
2019-07-25,12362.099609,288.886322,28.781155,123.53933,50.726307,16.671911
2019-07-26,12419.900391,290.821899,29.189066,123.171883,50.902725,16.786036
2019-07-29,12417.469727,290.292297,28.951908,125.329483,51.378078,16.690929
2019-07-30,12147.240234,289.579681,29.302898,124.443825,51.157562,16.434149
2019-07-31,12189.040039,286.41153,29.103685,122.691376,52.201385,16.13932
2019-08-01,12253.150391,283.917511,27.974829,122.757309,51.071793,15.882538
2019-08-02,11872.44043,281.779755,27.870478,123.49221,49.991215,15.882538
2019-08-05,11658.509766,273.305817,26.637274,122.634842,47.374287,15.511627
2019-08-06,11567.959961,277.138306,26.959805,123.209572,48.271091,15.682817
2019-08-07,11650.150391,277.302032,26.457033,122.681946,48.770958,15.73988
2019-08-08,11845.410156,282.742737,26.921856,124.066925,49.846642,15.749391
2019-08-09,11693.799805,280.816803,26.87443,124.406143,49.435886,15.435544
2019-08-12,11679.679688,277.398315,26.219877,124.302483,49.310444,15.349949
2019-08-13,11750.129883,281.712341,26.295767,125.706352,51.398666,15.614342
2019-08-14,11492.660156,273.382751,25.062559,122.729034,49.868778,15.121697
2019-08-15,11412.669922,274.10498,24.901297,122.992859,49.620358,14.998062
2019-08-16,11562.740234,278.149475,25.641224,123.76545,50.791138,15.159739
2019-08-19,11715.370117,281.500488,25.868893,124.603989,51.738094,15.302397
2019-08-20,11651.179688,279.343445,25.347149,123.049393,51.740555,15.131208
2019-08-21,11802.849609,281.616058,25.546358,123.925621,52.301346,15.362313
2019-08-22,11747.040039,281.529358,25.793001,123.680649,52.257072,15.264355
2019-08-23,11611.509766,274.297577,25.109993,120.345329,49.841724,15.091265
2019-08-26,11658.040039,277.330933,25.404068,121.31356,50.788677,15.16925
2019-08-27,11730.019531,276.242737,25.109993,123.060165,50.215584,15.33093
2019-08-28,11701.019531,278.187958,25.470472,122.14888,50.552551,15.264355
2019-08-29,11838.879883,281.741211,25.925806,121.731232,51.408504,15.433643
2019-08-30,11939.280273,281.616058,26.09656,121.845131,51.342091,15.454566
2019-09-03,11910.860352,279.969391,25.660194,122.205849,50.594368,15.511627
2019-09-04,12025.040039,283.147186,26.077587,122.319748,51.452774,15.782678
2019-09-05,12126.780273,286.78714,26.851032,122.053963,52.458755,16.063238
2019-09-06,12191.730469,287.008606,26.478632,121.702766,52.453838,15.987153
2019-09-09,12226.099609,287.153046,27.33802,120.506683,52.677666,16.339043
2019-09-10,12268.709961,287.085632,28.025528,122.974739,53.299942,16.595825
2019-09-11,12359.070313,289.127075,28.130566,124.512497,54.994621,16.58156
2019-09-12,12410.25,290.128601,28.331085,123.810059,54.871639,16.799351
2019-09-13,12468.530273,289.936005,28.808523,124.142311,53.804165,16.900164
2019-09-16,12380.30957,289.040436,28.770329,122.965233,54.087029,16.83359
2019-09-17,12372.610352,289.772308,28.5889,123.088631,54.283798,16.786036
2019-09-18,12389.620117,289.945618,28.646194,123.791092,54.792931,16.786036
